-1.86337173461914e+02,-1.14952255249023e+02,-8.84050445556641e+01,-8.46357040405273e+01,-8.57588043212891e+01,-8.31839828491211e+01,-8.07572555541992e+01,-7.61585922241211e+01,-7.59995193481445e+01,-7.56611785888672e+01,-7.53482131958008e+01,-7.47876281738281e+01,-7.54603652954102e+01,-7.64258422851562e+01,-7.93371276855469e+01,-7.80747146606445e+01,-7.80885543823242e+01,-7.48002090454102e+01,-6.73703155517578e+01,-5.82731742858887e+01,-5.82205619812012e+01,-6.04544410705566e+01,-5.94325370788574e+01,-6.16643714904785e+01,-6.13699989318848e+01,-5.76605033874512e+01,-5.54089584350586e+01,-5.54332695007324e+01,-5.81384086608887e+01,-5.93620605468750e+01,-5.76613121032715e+01,-5.74052696228027e+01,-6.07078971862793e+01,-6.00589637756348e+01,-5.86321563720703e+01,-5.69560661315918e+01,-5.77454566955566e+01,-5.91607551574707e+01,-5.74271392822266e+01,-5.16172447204590e+01,-4.91041946411133e+01,-5.15190887451172e+01,-5.49125862121582e+01,-5.29752197265625e+01,-5.14198112487793e+01,-4.99628829956055e+01,-5.14878273010254e+01,-5.07403984069824e+01,-5.10979957580566e+01,-5.34450645446777e+01,-5.25121803283691e+01,-5.51688804626465e+01,-5.04894561767578e+01,-4.72710647583008e+01,-4.99672660827637e+01,-5.60538597106934e+01,-5.76233863830566e+01,-5.41318016052246e+01,-5.30805969238281e+01,-5.14519615173340e+01,-5.10802383422852e+01,-4.87205429077148e+01,-4.81402359008789e+01,-4.51374168395996e+01,-4.30608978271484e+01,-4.61138763427734e+01,-4.91779861450195e+01,-4.96595153808594e+01,-5.04229545593262e+01,-5.22139320373535e+01,-5.48129234313965e+01,-5.50221138000488e+01,-5.07404861450195e+01,-4.69798431396484e+01,-4.84481353759766e+01,-4.96722030639648e+01,-5.47753601074219e+01,-6.05243988037109e+01,-6.21704139709473e+01,-6.64705047607422e+01,-6.58680725097656e+01,-6.21761589050293e+01,-6.13300895690918e+01,-5.87536697387695e+01,-5.46103134155273e+01,-4.16622505187988e+01,-4.17512664794922e+01,-3.98873481750488e+01,-4.32454948425293e+01,-4.10900726318359e+01,-3.91041831970215e+01,-3.96257324218750e+01,-3.92533416748047e+01,-3.61209754943848e+01,-3.46452560424805e+01,-3.53624839782715e+01,-3.81357269287109e+01,-4.71252784729004e+01,-5.38242950439453e+01,-5.46721038818359e+01,-5.50564041137695e+01,-5.68841896057129e+01,-5.74397506713867e+01,-5.69450492858887e+01,-5.59128684997559e+01,-5.61415634155273e+01,-5.64508171081543e+01,-6.17106971740723e+01,-6.08039283752441e+01,-5.75147399902344e+01,-5.57166175842285e+01,-5.30413665771484e+01,-5.07260932922363e+01,-4.05630416870117e+01,-3.67690238952637e+01,-3.27928237915039e+01,-3.98422203063965e+01,-4.17531509399414e+01,-4.34298400878906e+01,-3.79098663330078e+01,-3.80816612243652e+01,-3.94991035461426e+01,-3.82586135864258e+01,-3.96455650329590e+01,-4.03921623229980e+01,-4.47067260742188e+01,-4.54182548522949e+01,-4.48719367980957e+01,-4.54325256347656e+01,-5.31916961669922e+01,-5.38746452331543e+01,-4.69986724853516e+01,-3.80343360900879e+01,-3.91478157043457e+01,-3.99814414978027e+01,-4.47711601257324e+01,-4.19818191528320e+01,-4.25059356689453e+01,-4.23195190429688e+01,-4.54516181945801e+01,-3.99573287963867e+01,-3.86122398376465e+01,-4.16074142456055e+01,-4.12603378295898e+01,-4.15071258544922e+01,-3.81980018615723e+01,-3.92680015563965e+01,-4.08787727355957e+01,-4.31051406860352e+01,-3.92847671508789e+01,-4.68130264282227e+01,-5.62182312011719e+01,-6.10117835998535e+01,-6.70738983154297e+01,-6.83098373413086e+01,-6.31788902282715e+01,-6.13156776428223e+01,-6.03001480102539e+01,-5.58497276306152e+01,-4.23020172119141e+01,-4.04630088806152e+01,-3.84521026611328e+01,-4.23413810729980e+01,-4.10809974670410e+01,-3.78153190612793e+01,-4.07705574035645e+01,-4.07358551025391e+01,-3.94198379516602e+01,-3.73479499816895e+01,-3.62482223510742e+01,-3.78864440917969e+01,-4.78368148803711e+01,-5.50998420715332e+01,-5.53141098022461e+01,-5.59047393798828e+01,-5.90814323425293e+01,-6.07214164733887e+01,-5.83094024658203e+01,-5.42511596679688e+01,-5.38547782897949e+01,-5.55296516418457e+01,-6.24306449890137e+01,-6.18607749938965e+01,-5.76162643432617e+01,-5.45143814086914e+01,-5.26748847961426e+01,-5.19386062622070e+01,-4.47813415527344e+01,-4.78096084594727e+01,-4.60197105407715e+01,-5.11600608825684e+01,-5.03419189453125e+01,-4.84650688171387e+01,-4.70049552917480e+01,-4.88965377807617e+01,-5.13958396911621e+01,-5.27179183959961e+01,-5.17570495605469e+01,-5.00768051147461e+01,-5.17456512451172e+01,-4.98694114685059e+01,-4.80863494873047e+01,-5.30562362670898e+01,-5.98112220764160e+01,-6.21456184387207e+01,-5.83673515319824e+01,-5.00644302368164e+01,-4.98085403442383e+01,-5.23946800231934e+01,-5.29028396606445e+01,-4.95061569213867e+01,-4.80029640197754e+01,-4.76264457702637e+01,-4.98754005432129e+01,-4.75313224792480e+01,-4.60305862426758e+01,-4.89254455566406e+01,-5.10878753662109e+01,-5.62433013916016e+01,-5.77204208374023e+01,-5.85072250366211e+01,-6.01006584167480e+01,-5.99475479125977e+01,-5.61650962829590e+01,-5.06569595336914e+01,-5.09462089538574e+01,-5.08927536010742e+01,-5.41965713500977e+01,-5.04287223815918e+01,-4.61454200744629e+01,-4.27586059570312e+01,-4.24587287902832e+01,-4.76016998291016e+01,-5.17769088745117e+01,-5.38458442687988e+01,-5.18324012756348e+01,-5.12502670288086e+01,-5.50060844421387e+01,-5.58638153076172e+01,-5.44224815368652e+01,-5.19272079467773e+01,-5.12343215942383e+01,-4.84492149353027e+01,-4.93654861450195e+01,-5.46972351074219e+01,-5.85144538879395e+01,-6.31923332214355e+01,-6.53616485595703e+01,-6.31952629089355e+01,-6.35865135192871e+01,-6.23153305053711e+01,-6.56769104003906e+01,-6.46627426147461e+01,-6.00613212585449e+01,-5.81842269897461e+01,-5.98584861755371e+01,-5.80857429504395e+01,-5.54842224121094e+01,-5.31032180786133e+01,-5.43372802734375e+01,-5.13620872497559e+01,-4.34822425842285e+01,-3.51940002441406e+01,-3.76543197631836e+01,-3.61011314392090e+01,-4.12682914733887e+01,-3.97899284362793e+01,-3.84290885925293e+01,-3.58831558227539e+01,-3.69439353942871e+01,-3.97109413146973e+01,-3.85624923706055e+01,-3.65958366394043e+01,-3.62326431274414e+01,-3.95705833435059e+01,-3.64492301940918e+01,-3.44702606201172e+01,-3.81445541381836e+01,-4.18275871276855e+01,-4.44592742919922e+01,-4.47237739562988e+01,-4.51389617919922e+01,-4.34386138916016e+01,-4.18586235046387e+01,-4.30805854797363e+01,-4.03754844665527e+01,-3.84148063659668e+01,-3.89285926818848e+01,-3.92003936767578e+01,-3.52692031860352e+01,-3.44959869384766e+01,-4.24812049865723e+01,-4.00481300354004e+01,-4.03525314331055e+01,-3.97703361511230e+01,-3.94716720581055e+01,-3.89944458007812e+01,-4.02952919006348e+01,-4.22863159179688e+01,-5.04474906921387e+01,-5.62444839477539e+01,-6.13158187866211e+01,-6.48311691284180e+01,-6.83540344238281e+01,-7.01533432006836e+01,-6.45366134643555e+01,-6.45210647583008e+01,-5.98798294067383e+01,-5.23034782409668e+01,-3.92778358459473e+01,-3.94958496093750e+01,-4.06257781982422e+01,-4.30921249389648e+01,-3.95871543884277e+01,-3.82264633178711e+01,-3.99101295471191e+01,-4.12300529479980e+01,-3.64075317382812e+01,-3.50064849853516e+01,-3.39963073730469e+01,-3.86387405395508e+01,-4.86808853149414e+01,-5.53849067687988e+01,-5.37375831604004e+01,-5.29510459899902e+01,-5.59087524414062e+01,-5.94481468200684e+01,-5.89695205688477e+01,-5.63547859191895e+01,-5.49711265563965e+01,-5.56158599853516e+01,-5.95669860839844e+01,-5.81356010437012e+01,-5.49076347351074e+01,-5.25131645202637e+01,-5.07344284057617e+01,-4.25252647399902e+01,-3.27881889343262e+01,-3.27365036010742e+01,-3.39192314147949e+01,-3.56596183776855e+01,-3.61637268066406e+01,-3.51106109619141e+01,-3.45843544006348e+01,-3.56767921447754e+01,-3.74396018981934e+01,-3.70375366210938e+01,-3.53826599121094e+01,-3.50443725585938e+01,-3.70074501037598e+01,-3.78074874877930e+01,-3.78863410949707e+01,-3.89774093627930e+01,-4.45714225769043e+01,-4.66992683410645e+01,-4.18656959533691e+01,-3.41537055969238e+01,-3.53265075683594e+01,-3.62978820800781e+01,-3.90739479064941e+01,-3.81751480102539e+01,-3.56703796386719e+01,-3.50186805725098e+01,-3.58309555053711e+01,-3.65764961242676e+01,-3.68013877868652e+01,-3.53028144836426e+01,-3.48915176391602e+01,-3.64204368591309e+01,-3.64671287536621e+01,-3.67674293518066e+01,-4.16631126403809e+01,-4.53809242248535e+01,-4.28801956176758e+01,-3.89003448486328e+01,-3.52770729064941e+01,-3.71429862976074e+01,-3.78441238403320e+01,-4.06629447937012e+01,-4.02658119201660e+01,-3.81936988830566e+01,-3.83862152099609e+01,-3.80030937194824e+01,-3.69679222106934e+01,-3.62527656555176e+01,-3.89764404296875e+01,-3.79414253234863e+01,-3.72535018920898e+01,-3.72039604187012e+01,-3.69306488037109e+01,-4.09366073608398e+01,-4.58556938171387e+01,-4.38485412597656e+01,-3.84647178649902e+01,-3.47580413818359e+01,-3.45258102416992e+01,-3.60860404968262e+01,-3.62984085083008e+01,-3.61282310485840e+01,-3.60589218139648e+01,-3.72529754638672e+01,-4.01457138061523e+01,-4.48850173950195e+01,-4.56643218994141e+01,-4.64197807312012e+01,-4.88205337524414e+01,-5.41668548583984e+01,-5.28022766113281e+01,-4.85760765075684e+01,-4.65062484741211e+01,-4.91743011474609e+01,-5.19498634338379e+01,-4.39057159423828e+01,-3.89716148376465e+01,-3.38634338378906e+01,-3.91351280212402e+01,-4.45307426452637e+01,-4.53637771606445e+01,-4.23407859802246e+01,-4.20323982238770e+01,-4.49868927001953e+01,-4.37580223083496e+01,-4.18242912292480e+01,-4.21348838806152e+01,-4.47123107910156e+01,-5.26397819519043e+01,-4.86375846862793e+01,-4.60704917907715e+01,-4.86198348999023e+01,-5.74411468505859e+01,-5.18184547424316e+01,-4.05678520202637e+01,-4.02125015258789e+01,-4.01648521423340e+01,-4.60887641906738e+01,-4.42732582092285e+01,-4.19830894470215e+01,-4.00892028808594e+01,-4.29499893188477e+01,-4.49946060180664e+01,-4.20586662292480e+01,-3.99816932678223e+01,-4.15844039916992e+01,-4.25640220642090e+01,-4.42442359924316e+01,-4.10048675537109e+01,-3.92051353454590e+01,-4.11730766296387e+01,-4.18655090332031e+01,-3.87813186645508e+01,-5.03425216674805e+01,-5.85890426635742e+01,-6.35469551086426e+01,-6.81165847778320e+01,-6.78745269775391e+01,-6.23147964477539e+01,-5.88474617004395e+01,-6.17760314941406e+01,-5.67071113586426e+01,-4.78426551818848e+01,-3.82407264709473e+01,-3.86206207275391e+01,-4.14176826477051e+01,-4.38502159118652e+01,-3.90669555664062e+01,-3.99915504455566e+01,-4.07917175292969e+01,-4.32459869384766e+01,-3.78210372924805e+01,-3.61354179382324e+01,-3.48673477172852e+01,-4.05495986938477e+01,-4.95699462890625e+01,-5.53460578918457e+01,-5.45985412597656e+01,-5.42510070800781e+01,-5.43588371276855e+01,-5.63182029724121e+01,-5.72529335021973e+01,-5.65620803833008e+01,-5.76628379821777e+01,-5.86880645751953e+01,-6.03945960998535e+01,-5.86681251525879e+01,-5.55095481872559e+01,-5.42716522216797e+01,-5.29297866821289e+01,-5.05917739868164e+01,-4.43249320983887e+01,-4.81822929382324e+01,-4.52758827209473e+01,-4.97541389465332e+01,-4.98137054443359e+01,-4.76177024841309e+01,-4.43450317382812e+01,-4.55810470581055e+01,-4.86385879516602e+01,-4.78938980102539e+01,-4.63592414855957e+01,-4.58028945922852e+01,-4.59253120422363e+01,-4.55166015625000e+01,-4.48713417053223e+01,-4.64104423522949e+01,-5.05793800354004e+01,-5.61666297912598e+01,-5.46562500000000e+01,-4.59263572692871e+01,-4.72842826843262e+01,-4.58770599365234e+01,-5.01938209533691e+01,-4.74621353149414e+01,-4.24850234985352e+01,-4.35865020751953e+01,-4.60152015686035e+01,-4.98884239196777e+01,-4.70040626525879e+01,-4.57577018737793e+01,-4.82205276489258e+01,-5.05488204956055e+01,-5.38699798583984e+01,-5.44822311401367e+01,-5.30513420104980e+01,-5.42075386047363e+01,-5.37092437744141e+01,-5.03869895935059e+01,-4.58482780456543e+01,-4.61056861877441e+01,-4.43906631469727e+01,-4.83876838684082e+01,-4.66070480346680e+01,-4.37981491088867e+01,-4.09958953857422e+01,-4.11513366699219e+01,-4.51659278869629e+01,-4.98208923339844e+01,-5.03461761474609e+01,-4.88058891296387e+01,-4.65939102172852e+01,-5.15606384277344e+01,-5.17363395690918e+01,-4.94333190917969e+01,-4.71607704162598e+01,-4.63374633789062e+01,-4.43787002563477e+01,-4.71627006530762e+01,-4.94116821289062e+01,-5.44050407409668e+01,-6.24084243774414e+01,-6.38328590393066e+01,-6.24994659423828e+01,-6.05924110412598e+01,-5.92983131408691e+01,-6.35714073181152e+01,-6.16072273254395e+01,-5.62423553466797e+01,-5.42773818969727e+01,-5.37798385620117e+01,-5.79788475036621e+01,-5.64905776977539e+01,-5.19214553833008e+01,-5.16598281860352e+01,-5.08578796386719e+01,-4.55402565002441e+01,-4.01353416442871e+01,-3.64935722351074e+01,-3.74843711853027e+01,-3.76472511291504e+01,-3.98862838745117e+01,-4.10579910278320e+01,-3.83372726440430e+01,-3.60267028808594e+01,-3.65906295776367e+01,-3.69818229675293e+01,-3.69898605346680e+01,-3.56071281433105e+01,-3.75078201293945e+01,-4.09133491516113e+01,-3.80507812500000e+01,-3.48878440856934e+01,-3.76776161193848e+01,-3.92910194396973e+01,-4.01417961120605e+01,-4.13180923461914e+01,-4.15797080993652e+01,-4.04216270446777e+01,-3.86909027099609e+01,-4.05355262756348e+01,-3.87290077209473e+01,-3.73559913635254e+01,-3.87723350524902e+01,-3.97593955993652e+01,-3.61880111694336e+01,-3.46956481933594e+01,-3.91084709167480e+01,-3.90061912536621e+01,-3.96990928649902e+01,-3.81120300292969e+01,-3.90855903625488e+01,-4.02412834167480e+01,-3.72454872131348e+01,-4.03150634765625e+01,-4.35462837219238e+01,-5.16293907165527e+01,-5.95176887512207e+01,-6.11121482849121e+01,-6.66813812255859e+01,-6.63697509765625e+01,-6.16720046997070e+01,-6.04684486389160e+01,-5.90933113098145e+01,-5.32008934020996e+01,-4.21137771606445e+01,-3.92397003173828e+01,-3.69644165039062e+01,-4.09932098388672e+01,-4.08440666198730e+01,-3.71423950195312e+01,-4.11404495239258e+01,-4.03433036804199e+01,-4.05552520751953e+01,-3.57298011779785e+01,-3.56475982666016e+01,-3.50475006103516e+01,-4.22694435119629e+01,-5.40406532287598e+01,-5.94197998046875e+01,-5.76608695983887e+01,-5.58724212646484e+01,-5.49073600769043e+01,-5.83705673217773e+01,-5.82902374267578e+01,-5.62581253051758e+01,-5.68552703857422e+01,-5.97012863159180e+01,-6.25077590942383e+01,-6.17765655517578e+01,-5.72323341369629e+01,-5.95841484069824e+01,-5.82749328613281e+01,-4.79891242980957e+01,-3.69351081848145e+01,-3.93155784606934e+01,-4.04708595275879e+01,-4.25849151611328e+01,-4.11374435424805e+01,-3.94458847045898e+01,-3.90054016113281e+01,-4.00981712341309e+01,-4.05552291870117e+01,-4.04585762023926e+01,-3.99589881896973e+01,-4.02408790588379e+01,-4.25016441345215e+01,-4.27479515075684e+01,-4.22908248901367e+01,-4.26666297912598e+01,-4.75314674377441e+01,-5.07909202575684e+01,-4.44596977233887e+01,-3.77636070251465e+01,-3.83671073913574e+01,-3.89688568115234e+01,-4.17431678771973e+01,-4.11338348388672e+01,-3.93832359313965e+01,-3.80068435668945e+01,-3.89919548034668e+01,-3.81470031738281e+01,-3.71455497741699e+01,-3.63484153747559e+01,-3.71054077148438e+01,-4.06805686950684e+01,-4.36788444519043e+01,-4.58722267150879e+01,-4.76958656311035e+01,-5.19587974548340e+01,-5.07068176269531e+01,-4.74684333801270e+01,-4.97888259887695e+01,-5.78510017395020e+01,-6.26530761718750e+01,-6.60654525756836e+01,-7.05913085937500e+01,-7.55559234619141e+01,-7.95176620483398e+01,-8.43178482055664e+01,-8.85281143188477e+01,-9.33241958618164e+01,-9.93175277709961e+01,-1.06684143066406e+02,-1.14180213928223e+02,-1.22809020996094e+02,-1.33970748901367e+02,-1.47463790893555e+02,-1.64556976318359e+02,-1.83272018432617e+02,-2.02630340576172e+02,-2.23468505859375e+02,-2.40630905151367e+02,-2.51255996704102e+02,-2.56659698486328e+02,-2.59635375976562e+02,-2.60605163574219e+02,-2.60598175048828e+02,-2.60255035400391e+02,-2.60738983154297e+02,-2.60951232910156e+02,-2.60545806884766e+02
